"state","year","season","avg_temp"
"KS",2020,"Spring",12.9301912568306
"KS",2020,"Summer",25.981711409396
"KS",2020,"Winter",1.95535714285714
"KS",2021,"Fall",15.7104683195592
"KS",2021,"Spring",13.0696185286104
"KS",2021,"Summer",25.3963235294118
"KS",2021,"Winter",1.4213687150838
"KY",2011,"Fall",13.7116147308782
"KY",2011,"Spring",13.8802832244009
"KY",2011,"Summer",24.5037662337662
"KY",2011,"Winter",2.26282973621103
"KY",2012,"Fall",12.6082152974504
"KY",2012,"Spring",16.4772099447514
"KY",2012,"Summer",24.2282913165266
"KY",2012,"Winter",5.01316526610644
"KY",2013,"Fall",14.1859205776173
"KY",2013,"Spring",11.8494642857143
"KY",2013,"Summer",23.1428333333333
"KY",2013,"Winter",2.86368243243243
"KY",2014,"Fall",13.3459706959707
"KY",2014,"Spring",13.475
"KY",2014,"Summer",23.8934782608696
"KY",2014,"Winter",0.981902985074627
"KY",2015,"Fall",15.6355311355311
"KY",2015,"Spring",14.2577205882353
"KY",2015,"Summer",24.2123188405797
"KY",2015,"Winter",2.53122676579926
"KY",2016,"Fall",16.6159498207885
"KY",2016,"Spring",14.2184782608696
"KY",2016,"Summer",25.2669811320755
"KY",2016,"Winter",2.39007220216606
"KY",2017,"Fall",15.3424148606811
"KY",2017,"Spring",14.8443430656934
"KY",2017,"Summer",23.5501510574018
"KY",2017,"Winter",4.93171641791045
"KY",2018,"Fall",14.552166064982
"KY",2018,"Spring",13.7142361111111
"KY",2018,"Summer",24.8081560283688
"KY",2018,"Winter",3.81841155234657
"KY",2019,"Fall",15.0136524822695
"KY",2019,"Spring",13.5881386861314
"KY",2019,"Summer",24.2679211469534
"KY",2019,"Winter",4.54604316546763
"KY",2020,"Fall",15.3395604395604
"KY",2020,"Spring",14.0195652173913
"KY",2020,"Summer",24.8578804347826
"KY",2020,"Winter",4.64334862385321
"KY",2021,"Fall",15.2217032967033
"KY",2021,"Spring",14.1163043478261
"KY",2021,"Summer",24.833152173913
"KY",2021,"Winter",4.56333333333333
"LA",2011,"Fall",20.5259810554804
"LA",2011,"Spring",21.2351829268293
"LA",2011,"Summer",29.4619974059663
"LA",2011,"Winter",11.1188504326329
"LA",2012,"Fall",19.8966666666667
"LA",2012,"Spring",22.4593711467324
"LA",2012,"Summer",27.8723026315789
"LA",2012,"Winter",14.1958801498127
"LA",2013,"Fall",21.0672727272727
"LA",2013,"Spring",18.4934889434889
"LA",2013,"Summer",28.004574742268
"LA",2013,"Winter",12.3426675094817
"LA",2014,"Fall",19.9492537313433
"LA",2014,"Spring",18.5596204188482
"LA",2014,"Summer",27.6
"LA",2014,"Winter",10.0351773049645
"LA",2015,"Fall",21.5185792349727
"LA",2015,"Spring",20.7545189504373
"LA",2015,"Summer",28.3188721804511
"LA",2015,"Winter",10.6587719298246
"LA",2016,"Fall",22.3491666666667
"LA",2016,"Spring",20.6135555555556
"LA",2016,"Summer",28.2777777777778
"LA",2016,"Winter",11.6816552901024
"LA",2017,"Fall",20.9018802228412
"LA",2017,"Spring",20.7240027510316
"LA",2017,"Summer",27.5294360385144
"LA",2017,"Winter",13.8389481707317
"LA",2018,"Fall",20.7333641404806
"LA",2018,"Spring",19.8287337662338
"LA",2018,"Summer",28.4228519195612
"LA",2018,"Winter",11.8629601226994
"LA",2019,"Fall",21.2983280254777
"LA",2019,"Spring",19.3244618395303
"LA",2019,"Summer",28.2167213114754
"LA",2019,"Winter",12.5628521126761
"LA",2020,"Fall",21.4236378205128
"LA",2020,"Spring",21.1512441679627
"LA",2020,"Summer",28.020747217806
"LA",2020,"Winter",12.3708201892744
"LA",2021,"Fall",20.4446643717728
"LA",2021,"Spring",19.963203125
"LA",2021,"Summer",28.0738618524333
"LA",2021,"Winter",12.7158105939005
"MA",2011,"Fall",12.1756644518272
"MA",2011,"Spring",8.37313664596273
"MA",2011,"Summer",20.7761345852895
"MA",2011,"Winter",-2.30055555555556
"MA",2012,"Fall",10.8833594976452
"MA",2012,"Spring",10.6653726708075
"MA",2012,"Summer",21.2542768273717
"MA",2012,"Winter",0.317736757624398
"MA",2013,"Fall",10.2772370486656
"MA",2013,"Spring",7.91160436137072
"MA",2013,"Summer",21.2228260869565
"MA",2013,"Winter",-2.15174603174603
"MA",2014,"Fall",10.7689167974882
"MA",2014,"Spring",6.66281055900621
"MA",2014,"Summer",20.1891135303266
"MA",2014,"Winter",-2.71420634920635
"MA",2015,"Fall",11.9680031446541
"MA",2015,"Spring",7.46989079563183
"MA",2015,"Summer",20.4217391304348
"MA",2015,"Winter",-3.42552166934189
"MA",2016,"Fall",11.9529513888889
"MA",2016,"Spring",8.791796875
"MA",2016,"Summer",21.6102964118565
"MA",2016,"Winter",-1.19328859060403
"MA",2017,"Fall",12.4058608058608
"MA",2017,"Spring",7.53381818181818
"MA",2017,"Summer",20.2030797101449
"MA",2017,"Winter",-1.08970315398887
"MA",2018,"Fall",10.6795036764706
"MA",2018,"Spring",7.94230072463768
"MA",2018,"Summer",21.7057168784029
"MA",2018,"Winter",-1.09657407407407
"MA",2019,"Fall",10.7017463235294
"MA",2019,"Spring",7.8524500907441
"MA",2019,"Summer",21.3878181818182
"MA",2019,"Winter",-2.00909090909091
"MA",2020,"Fall",11.7676146788991
"MA",2020,"Spring",8.24655797101449
"MA",2020,"Summer",21.9498178506375
"MA",2020,"Winter",0.237820512820513
"MA",2021,"Fall",12.265578358209
"MA",2021,"Spring",9.14438405797102
"MA",2021,"Summer",21.7723540145985
"MA",2021,"Winter",-0.891280148423006
"MD",2011,"Fall",14.4872727272727
"MD",2011,"Spring",12.5826975476839
"MD",2011,"Summer",24.5974647887324
"MD",2011,"Winter",1.60838414634146
"MD",2012,"Fall",12.8469424460432
"MD",2012,"Spring",14.2495821727019
"MD",2012,"Summer",24.2332378223496
"MD",2012,"Winter",4.28165584415584
"MD",2013,"Fall",13.5106617647059
"MD",2013,"Spring",11.4061728395062
"MD",2013,"Summer",23.7058020477816
"MD",2013,"Winter",2.27307692307692
"MD",2014,"Fall",14.0568681318681
"MD",2014,"Spring",11.1147272727273
"MD",2014,"Summer",23.1527659574468
"MD",2014,"Winter",0.365106382978723
"MD",2015,"Fall",15.0107142857143
"MD",2015,"Spring",12.4211956521739
"MD",2015,"Summer",23.6529891304348
"MD",2015,"Winter",2.26694444444444
"MD",2016,"Fall",15.4928571428571
"MD",2016,"Spring",12.5885869565217
"MD",2016,"Summer",24.8758152173913
"MD",2016,"Winter",2.04285714285714
"MD",2017,"Fall",14.8467032967033
"MD",2017,"Spring",12.9570652173913
"MD",2017,"Summer",23.8578804347826
"MD",2017,"Winter",4.00972222222222
"MD",2018,"Fall",14.8631868131868
"MD",2018,"Spring",11.741847826087
"MD",2018,"Summer",24.2635869565217
"MD",2018,"Winter",3.31388888888889
"MD",2019,"Fall",14.5788461538462
"MD",2019,"Spring",13.4377717391304
"MD",2019,"Summer",24.610597826087
"MD",2019,"Winter",2.735
"MD",2020,"Fall",15.2741758241758
"MD",2020,"Spring",12.3622282608696
"MD",2020,"Summer",25.2739130434783
"MD",2020,"Winter",4.33324175824176
"MD",2021,"Fall",15.1837912087912
"MD",2021,"Spring",12.8298913043478
"MD",2021,"Summer",24.8684782608696
"MD",2021,"Winter",3.58194444444444
"ME",2011,"Fall",9.79516666666667
"ME",2011,"Spring",4.35005931198102
"ME",2011,"Summer",18.8503424657534
"ME",2011,"Winter",-6.6686230248307
"ME",2012,"Fall",8.19273835920177
"ME",2012,"Spring",6.85729166666667
"ME",2012,"Summer",19.0171412924425
"ME",2012,"Winter",-5.35475663716814
"ME",2013,"Fall",8.02157079646018
"ME",2013,"Spring",5.26291574279379
"ME",2013,"Summer",18.6191712707182
"ME",2013,"Winter",-7.44771714922049
"ME",2014,"Fall",8.08829078801332
"ME",2014,"Spring",2.8078056768559
"ME",2014,"Summer",18.5609100877193
"ME",2014,"Winter",-6.99275280898876
"ME",2015,"Fall",9.10393569844789
"ME",2015,"Spring",3.93080308030803
"ME",2015,"Summer",18.0908891328211
"ME",2015,"Winter",-8.26735261401557
"ME",2016,"Fall",9.14369419642857
"ME",2016,"Spring",4.79654983570646
"ME",2016,"Summer",18.8450991189427
"ME",2016,"Winter",-5.8649386845039
"ME",2017,"Fall",9.90962701612903
"ME",2017,"Spring",3.97601760176018
"ME",2017,"Summer",18.0112626262626
"ME",2017,"Winter",-6.51439393939394
"ME",2018,"Fall",6.81671732522796
"ME",2018,"Spring",4.9
"ME",2018,"Summer",19.1773678963111
"ME",2018,"Winter",-6.58307926829268
"ME",2019,"Fall",7.24113513513513
"ME",2019,"Spring",3.60583832335329
"ME",2019,"Summer",18.5816265060241
"ME",2019,"Winter",-7.47546972860125
"ME",2020,"Fall",8.55140845070422
"ME",2020,"Spring",4.46866740088106
"ME",2020,"Summer",19.3855821545158
"ME",2020,"Winter",-5.19481776765376
"ME",2021,"Fall",9.51149068322981
"ME",2021,"Spring",5.53375912408759
"ME",2021,"Summer",19.2236297198538
"ME",2021,"Winter",-5.56656365883807
"MI",2011,"Fall",10.6253344481605
"MI",2011,"Spring",6.63229166666667
"MI",2011,"Summer",21.5549812030075
"MI",2011,"Winter",-3.90215439856373
"MI",2012,"Fall",9.82984429065744
"MI",2012,"Spring",10.9020627062706
"MI",2012,"Summer",22.033038869258
"MI",2012,"Winter",-1.09455611390285
"MI",2013,"Fall",9.66008583690987
"MI",2013,"Spring",6.52590051457976
"MI",2013,"Summer",20.1855555555556
"MI",2013,"Winter",-4.71840607210626
"MI",2014,"Fall",8.29364896073903
"MI",2014,"Spring",4.35538461538462
"MI",2014,"Summer",19.3336294416244
"MI",2014,"Winter",-7.09503171247357
"MI",2015,"Fall",11.7204255319149
"MI",2015,"Spring",7.47950980392157
"MI",2015,"Summer",19.7091594827586
"MI",2015,"Winter",-5.41727642276423
"MI",2016,"Fall",12.2456289978678
"MI",2016,"Spring",7.65950323974082
"MI",2016,"Summer",21.6426778242678
"MI",2016,"Winter",-3.52975663716814
"MI",2017,"Fall",10.5883333333333
"MI",2017,"Spring",7.55642292490119
"MI",2017,"Summer",20.1110019646365
"MI",2017,"Winter",-3.01371490280778
"MI",2018,"Fall",7.84393115942029
"MI",2018,"Spring",6.49498031496063
"MI",2018,"Summer",21.2764763779528
"MI",2018,"Winter",-3.58693284936479
"MI",2019,"Fall",8.80249584026622
"MI",2019,"Spring",5.26978476821192
"MI",2019,"Summer",19.8994991652755
"MI",2019,"Winter",-5.44054054054054
"MI",2020,"Fall",9.07206611570248
"MI",2020,"Spring",6.38961794019934
"MI",2020,"Summer",21.1014827018122
"MI",2020,"Winter",-2.77370967741936
"MI",2021,"Fall",11.1379166666667
"MI",2021,"Spring",7.93965811965812
"MI",2021,"Summer",21.3399180327869
"MI",2021,"Winter",-4.15658783783784
"MN",2011,"Fall",9.20757575757576
"MN",2011,"Spring",4.36364503816794
"MN",2011,"Summer",20.5544444444444
"MN",2011,"Winter",-10.3429718875502
"MN",2012,"Fall",7.43917808219178
"MN",2012,"Spring",9.5279746835443
"MN",2012,"Summer",21.7277173913043
"MN",2012,"Winter",-6.48585365853659
"MN",2013,"Fall",8.56084183673469
"MN",2013,"Spring",2.04440203562341
"MN",2013,"Summer",19.9344951923077
"MN",2013,"Winter",-11.7490361445783
"MN",2014,"Fall",5.9341620626151
"MN",2014,"Spring",2.71553738317757
"MN",2014,"Summer",19.3938294010889
"MN",2014,"Winter",-11.6321428571429
"MN",2015,"Fall",10.3026833631485
"MN",2015,"Spring",5.52037914691943
"MN",2015,"Summer",18.9462624584718
"MN",2015,"Winter",-9.46614100185529
"MN",2016,"Fall",10.5638632162662
"MN",2016,"Spring",6.90959595959596
"MN",2016,"Summer",19.8175292153589
"MN",2016,"Winter",-9.09597378277154
"MN",2017,"Fall",8.09392523364486
"MN",2017,"Spring",5.6140655105973
"MN",2017,"Summer",18.8892055267703
"MN",2017,"Winter",-7.51172480620155
"MN",2018,"Fall",5.12634297520661
"MN",2018,"Spring",4.11026615969582
"MN",2018,"Summer",20.6165029469548
"MN",2018,"Winter",-10.2940313111546
"MN",2019,"Fall",6.26201550387597
"MN",2019,"Spring",3.64828244274809
"MN",2019,"Summer",19.1898406374502
"MN",2019,"Winter",-11.4017102615694
"MN",2020,"Fall",6.6227969348659
"MN",2020,"Spring",5.35404135338346
"MN",2020,"Summer",20.7103578154426
"MN",2020,"Winter",-8.19798076923077
"MN",2021,"Fall",9.28025048169557
"MN",2021,"Spring",6.75915094339623
"MN",2021,"Summer",21.195374015748
"MN",2021,"Winter",-8.68214285714286
"MO",2011,"Fall",13.5651933701657
"MO",2011,"Spring",12.6631147540984
"MO",2011,"Summer",25.9307479224377
"MO",2011,"Winter",-0.240870786516854
"MO",2012,"Fall",12.862962962963
"MO",2012,"Spring",16.6251396648045
"MO",2012,"Summer",25.8892076502732
"MO",2012,"Winter",3.15940170940171
"MO",2013,"Fall",13.3130985915493
"MO",2013,"Spring",10.6583333333333
"MO",2013,"Summer",23.475
"MO",2013,"Winter",0.094269340974212
"MO",2014,"Fall",11.8962151394422
"MO",2014,"Spring",11.4454372623574
"MO",2014,"Summer",23.4307692307692
"MO",2014,"Winter",-1.60760456273764
"MO",2015,"Fall",15.2393939393939
"MO",2015,"Spring",12.9822314049587
"MO",2015,"Summer",23.9217808219178
"MO",2015,"Winter",0.526977401129943
"MO",2016,"Fall",16.3456824512535
"MO",2016,"Spring",13.5730555555556
"MO",2016,"Summer",25.2902203856749
"MO",2016,"Winter",0.620138888888889
"MO",2017,"Fall",14.7588888888889
"MO",2017,"Spring",13.7842541436464
"MO",2017,"Summer",23.7590277777778
"MO",2017,"Winter",3.05422535211268
"MO",2018,"Fall",13.0546831955923
"MO",2018,"Spring",12.6409470752089
"MO",2018,"Summer",25.5480769230769
"MO",2018,"Winter",0.688210227272727
"MO",2019,"Fall",13.7047222222222
"MO",2019,"Spring",12.317029972752
"MO",2019,"Summer",24.1576294277929
"MO",2019,"Winter",0.944428969359332
"MO",2020,"Fall",13.782271468144
"MO",2020,"Spring",12.3546195652174
"MO",2020,"Summer",24.6301912568306
"MO",2020,"Winter",1.57645429362881
"MO",2021,"Fall",15.2028925619835
"MO",2021,"Spring",12.9599184782609
"MO",2021,"Summer",25.0361643835616
"MO",2021,"Winter",1.14315642458101
"MS",2011,"Fall",17.3148581997534
"MS",2011,"Spring",18.8723701731025
"MS",2011,"Summer",28.0021289537713
"MS",2011,"Winter",8.20906701708279
"MS",2012,"Fall",17.3951672862454
"MS",2012,"Spring",20.1579836829837
"MS",2012,"Summer",26.6636741973841
"MS",2012,"Winter",10.9354191263282
"MS",2013,"Fall",18.2539002557545
"MS",2013,"Spring",16.0053315994798
"MS",2013,"Summer",26.4032485875706
"MS",2013,"Winter",9.25523255813953
"MS",2014,"Fall",18.2513910355487
"MS",2014,"Spring",16.7183526011561
"MS",2014,"Summer",26.3812314540059
"MS",2014,"Winter",7.28136856368564
"MS",2015,"Fall",19.3993893129771
"MS",2015,"Spring",19.2152960526316
"MS",2015,"Summer",27.4364784546805
"MS",2015,"Winter",9.12455089820359
"MS",2016,"Fall",20.6371212121212
"MS",2016,"Spring",18.4598893499308
"MS",2016,"Summer",27.8746905089409
"MS",2016,"Winter",9.21689847009736
"MS",2017,"Fall",19.1756215469613
"MS",2017,"Spring",19.0884737678855
"MS",2017,"Summer",26.5145953757225
"MS",2017,"Winter",11.5697709923664
"MS",2018,"Fall",19.2611524163569
"MS",2018,"Spring",18.0718309859155
"MS",2018,"Summer",27.4978342749529
"MS",2018,"Winter",9.59847198641766
"MS",2019,"Fall",19.1316981132075
"MS",2019,"Spring",18.1457564575646
"MS",2019,"Summer",26.8579096045198
"MS",2019,"Winter",10.9283567134269
"MS",2020,"Fall",19.4765873015873
"MS",2020,"Spring",19.1220502901354
"MS",2020,"Summer",26.9841437632135
"MS",2020,"Winter",10.2277288732394
"MS",2021,"Fall",19.055534351145
"MS",2021,"Spring",18.0851325757576
"MS",2021,"Summer",26.68808630394
"MS",2021,"Winter",11.19
"MT",2011,"Fall",7.45759734093067
"MT",2011,"Spring",3.24557885141294
"MT",2011,"Summer",18.0364513018322
"MT",2011,"Winter",-6.80974813432836
"MT",2012,"Fall",6.91276595744681
"MT",2012,"Spring",7.18636363636364
"MT",2012,"Summer",19.5569194312796
"MT",2012,"Winter",-4.51585
"MT",2013,"Fall",7.06710784313726
"MT",2013,"Spring",4.64214876033058
"MT",2013,"Summer",18.8061157796452
"MT",2013,"Winter",-5.52466937945066
"MT",2014,"Fall",5.86617826617827
"MT",2014,"Spring",4.61817192600653
"MT",2014,"Summer",17.494371257485
"MT",2014,"Winter",-6.39269275028769
"MT",2015,"Fall",7.17546012269939
"MT",2015,"Spring",6.84630750605327
"MT",2015,"Summer",18.7392587939698
"MT",2015,"Winter",-4.80382716049383
"MT",2016,"Fall",7.97052696078431
"MT",2016,"Spring",7.44370946822309
"MT",2016,"Summer",18.0359756097561
"MT",2016,"Winter",-5.30361519607843
"MT",2017,"Fall",6.60821917808219
"MT",2017,"Spring",6.44520631067961
"MT",2017,"Summer",19.1749678249678
"MT",2017,"Winter",-6.60759330759331
"MT",2018,"Fall",5.27640891218873
"MT",2018,"Spring",4.16254612546125
"MT",2018,"Summer",17.9770992366412
"MT",2018,"Winter",-8.48131868131868
"MT",2019,"Fall",4.25292022792023
"MT",2019,"Spring",3.08269230769231
"MT",2019,"Summer",17.1384239888424
"MT",2019,"Winter",-9.05278884462151
"MT",2020,"Fall",5.12584033613445
"MT",2020,"Spring",4.90963855421687
"MT",2020,"Summer",17.8752777777778
"MT",2020,"Winter",-4.76448467966574
"MT",2021,"Fall",7.62965616045845
"MT",2021,"Spring",4.97990331491713
"MT",2021,"Summer",19.467454798331
"MT",2021,"Winter",-8.66459227467811
"NC",2011,"Fall",16.3933707865169
"NC",2011,"Spring",16.1808888888889
"NC",2011,"Summer",26.4205069124424
"NC",2011,"Winter",6.67454128440367
"NC",2012,"Fall",15.4473333333333
"NC",2012,"Spring",17.6899336283186
"NC",2012,"Summer",25.3239082969432
"NC",2012,"Winter",8.21876404494382
"NC",2013,"Fall",16.2629921259843
"NC",2013,"Spring",13.9773127753304
"NC",2013,"Summer",24.8281914893617
"NC",2013,"Winter",7.12163978494624
"NC",2014,"Fall",16.1257540603248
"NC",2014,"Spring",15.4326869806094
"NC",2014,"Summer",24.7901985111663
"NC",2014,"Winter",5.75510752688172
"NC",2015,"Fall",17.6932967032967
"NC",2015,"Spring",16.4403628117914
"NC",2015,"Summer",26.2074944071588
"NC",2015,"Winter",7.107722513089
"NC",2016,"Fall",17.6556962025316
"NC",2016,"Spring",16.4141689373297
"NC",2016,"Summer",26.5102301790281
"NC",2016,"Winter",5.77315789473684
"NC",2017,"Fall",17.0160997732426
"NC",2017,"Spring",16.7864444444444
"NC",2017,"Summer",25.3655555555556
"NC",2017,"Winter",8.45588942307692
"NC",2018,"Fall",17.3409302325581
"NC",2018,"Spring",15.3227171492205
"NC",2018,"Summer",25.8716186252772
"NC",2018,"Winter",7.06442786069652
"NC",2019,"Fall",16.9069739952719
"NC",2019,"Spring",16.8815144766147
"NC",2019,"Summer",25.8061757719715
"NC",2019,"Winter",7.70230769230769
"NC",2020,"Fall",17.7823008849558
"NC",2020,"Spring",15.866393442623
"NC",2020,"Summer",25.7481308411215
"NC",2020,"Winter",7.41341772151899
"NC",2021,"Fall",16.8557777777778
"NC",2021,"Spring",15.9338779956427
"NC",2021,"Summer",25.539651416122
"NC",2021,"Winter",7.78221476510067
"ND",2011,"Fall",7.86294392523364
"ND",2011,"Spring",1.82334841628959
"ND",2011,"Summer",19.9996183206107
"ND",2011,"Winter",-10.7143897996357
"ND",2012,"Fall",6.09530201342282
"ND",2012,"Spring",8.5185927306617
"ND",2012,"Summer",20.646256684492
"ND",2012,"Winter",-7.59586734693878
"ND",2013,"Fall",5.69543114543115
"ND",2013,"Spring",1.76644736842105
"ND",2013,"Summer",19.6668333333333
"ND",2013,"Winter",-11.9737971391417
"ND",2014,"Fall",6.0004060324826
"ND",2014,"Spring",3.67896009673519
"ND",2014,"Summer",18.752
"ND",2014,"Winter",-12.1891221374046
"ND",2015,"Fall",8.87815230961298
"ND",2015,"Spring",6.026171875
"ND",2015,"Summer",20.1120457604307
"ND",2015,"Winter",-9.01858288770054
"ND",2016,"Fall",8.95368171021378
"ND",2016,"Spring",7.55172209026128
"ND",2016,"Summer",20.239888337469
"ND",2016,"Winter",-8.55031017369727
"ND",2017,"Fall",7.216
"ND",2017,"Spring",5.21010895883777
"ND",2017,"Summer",20.2229963008631
"ND",2017,"Winter",-9.09577278731836
"ND",2018,"Fall",4.84576167076167
"ND",2018,"Spring",4.64089834515366
"ND",2018,"Summer",20.658924205379
"ND",2018,"Winter",-10.8517948717949
"ND",2019,"Fall",6.14581430745814
"ND",2019,"Spring",3.22643948296122
"ND",2019,"Summer",19.5784841075795
"ND",2019,"Winter",-14.0007834757835
"ND",2020,"Fall",6.23931888544892
"ND",2020,"Spring",4.37966237942122
"ND",2020,"Summer",20.9226148409894
"ND",2020,"Winter",-7.39455782312925
"ND",2021,"Fall",9.04345703125
"ND",2021,"Spring",6.51782608695652
"ND",2021,"Summer",22.1717013888889
"ND",2021,"Winter",-10.3104735883424
"NE",2011,"Fall",10.5159946236559
"NE",2011,"Spring",8.77387190684134
"NE",2011,"Summer",23.4657246376812
"NE",2011,"Winter",-4.54985163204748
"NE",2012,"Fall",10.6475816993464
"NE",2012,"Spring",14.1411054637865
"NE",2012,"Summer",24.5877707006369
"NE",2012,"Winter",-1.55861344537815
"NE",2013,"Fall",11.2108033240997
"NE",2013,"Spring",7.6543758043758
"NE",2013,"Summer",22.6817408376963
"NE",2013,"Winter",-3.81336971350614
"NE",2014,"Fall",9.98919667590028
"NE",2014,"Spring",9.17046703296703
"NE",2014,"Summer",22.1790300546448
"NE",2014,"Winter",-4.38210227272727
"NE",2015,"Fall",13.1675450762829
"NE",2015,"Spring",10.5540410958904
"NE",2015,"Summer",22.3903269754768
"NE",2015,"Winter",-2.7527027027027
"NE",2016,"Fall",13.1212603878116
"NE",2016,"Spring",11.075
"NE",2016,"Summer",23.5129781420765
"NE",2016,"Winter",-2.47773876404494
"NE",2017,"Fall",11.7795862068966
"NE",2017,"Spring",10.2563100137174
"NE",2017,"Summer",22.9468331303289
"NE",2017,"Winter",-1.54644381223329
"NE",2018,"Fall",9.45057142857143
"NE",2018,"Spring",9.65615595075239
"NE",2018,"Summer",23.2872549019608
"NE",2018,"Winter",-4.34760563380282
"NE",2019,"Fall",10.6626907073509
"NE",2019,"Spring",8.33108665749656
"NE",2019,"Summer",22.7296321525886
"NE",2019,"Winter",-4.18659722222222
"NE",2020,"Fall",10.7772727272727
"NE",2020,"Spring",9.5208904109589
"NE",2020,"Summer",24.0091280653951
"NE",2020,"Winter",-1.77884615384615
"NE",2021,"Fall",12.9711432506887
"NE",2021,"Spring",10.7039563437926
"NE",2021,"Summer",23.9334246575342
"NE",2021,"Winter",-3.15821727019499
"NH",2011,"Fall",10.6863744075829
"NH",2011,"Spring",7.66060606060606
"NH",2011,"Summer",19.8191111111111
"NH",2011,"Winter",-4.36094674556213
"NH",2012,"Fall",9.25890243902439
"NH",2012,"Spring",9.07976470588235
"NH",2012,"Summer",20.0874454148472
"NH",2012,"Winter",-2.89301075268817
"NH",2013,"Fall",10.009842519685
"NH",2013,"Spring",6.45670731707317
"NH",2013,"Summer",19.7288828337875
"NH",2013,"Winter",-5.04505300353357
"NH",2014,"Fall",10.2745412844037
"NH",2014,"Spring",5.48484848484848
"NH",2014,"Summer",19.8813405797101
"NH",2014,"Winter",-4.57721238938053
"NH",2015,"Fall",11.72533632287
"NH",2015,"Spring",6.8879746835443
"NH",2015,"Summer",19.8372222222222
"NH",2015,"Winter",-4.98310810810811
"NH",2016,"Fall",11.0006726457399
"NH",2016,"Spring",7.91282051282051
"NH",2016,"Summer",20.7623616236162
"NH",2016,"Winter",-2.70608108108108
"NH",2017,"Fall",11.6612831858407
"NH",2017,"Spring",6.52415966386555
"NH",2017,"Summer",19.7734432234432
"NH",2017,"Winter",-2.55181818181818
"NH",2018,"Fall",8.94361233480176
"NH",2018,"Spring",7.04545454545455
"NH",2018,"Summer",21.0003636363636
"NH",2018,"Winter",-3.41688596491228
"NH",2019,"Fall",9.33688888888889
"NH",2019,"Spring",6.28048245614035
"NH",2019,"Summer",20.6232209737828
"NH",2019,"Winter",-4.15023474178404
"NH",2020,"Fall",11.5157258064516
"NH",2020,"Spring",6.57208737864078
"NH",2020,"Summer",22.0134920634921
"NH",2020,"Winter",-1.79009900990099
"NH",2021,"Fall",11.6175862068966
"NH",2021,"Spring",8.52385620915033
"NH",2021,"Summer",21.0027322404372
"NH",2021,"Winter",-1.67954545454545
"NJ",2011,"Fall",14.8313186813187
"NJ",2011,"Spring",12.3305251641138
"NJ",2011,"Summer",24.3961790393013
"NJ",2011,"Winter",1.53222222222222
"NJ",2012,"Fall",13.1927616926503
"NJ",2012,"Spring",13.6466230936819
"NJ",2012,"Summer",23.9895424836601
"NJ",2012,"Winter",4.00078651685393
"NJ",2013,"Fall",12.8601769911504
"NJ",2013,"Spring",10.558517699115
"NJ",2013,"Summer",23.5526258205689
"NJ",2013,"Winter",1.81530612244898
"NJ",2014,"Fall",13.1178414096916
"NJ",2014,"Spring",9.96437908496732
"NJ",2014,"Summer",22.3941048034934
"NJ",2014,"Winter",0.184555555555556
"NJ",2015,"Fall",14.8363736263736
"NJ",2015,"Spring",11.1300884955752
"NJ",2015,"Summer",23.4143013100437
"NJ",2015,"Winter",1.13820224719101
"NJ",2016,"Fall",14.5793406593407
"NJ",2016,"Spring",11.7098913043478
"NJ",2016,"Summer",24.1888766519824
"NJ",2016,"Winter",1.79834801762115
"NJ",2017,"Fall",14.7523127753304
"NJ",2017,"Spring",11.3540632054176
"NJ",2017,"Summer",23.1440789473684
"NJ",2017,"Winter",2.89277777777778
"NJ",2018,"Fall",14.2171111111111
"NJ",2018,"Spring",10.5673444976077
"NJ",2018,"Summer",24.1063333333333
"NJ",2018,"Winter",2.39508928571429
"NJ",2019,"Fall",14.2151785714286
"NJ",2019,"Spring",11.8925
"NJ",2019,"Summer",24.3613537117904
"NJ",2019,"Winter",1.8313769751693
"NJ",2020,"Fall",14.6946035242291
"NJ",2020,"Spring",11.3050218340611
"NJ",2020,"Summer",24.7321739130435
"NJ",2020,"Winter",3.65423529411765
"NJ",2021,"Fall",14.8219026548673
"NJ",2021,"Spring",11.9777041942605
"NJ",2021,"Summer",24.2491304347826
"NJ",2021,"Winter",2.62807606263982
"NM",2011,"Fall",9.30879120879121
"NM",2011,"Spring",8.50054347826087
"NM",2011,"Summer",18.5885869565217
"NM",2011,"Winter",-0.870555555555556
"NM",2012,"Fall",9.81098901098901
"NM",2012,"Spring",8.25271739130435
"NM",2012,"Summer",18.7298913043478
"NM",2012,"Winter",1.15384615384615
"NM",2013,"Fall",8.97252747252747
"NM",2013,"Spring",8.31467391304348
"NM",2013,"Summer",18.4483695652174
"NM",2013,"Winter",-0.791111111111111
"NM",2014,"Fall",10.5461538461538
"NM",2014,"Spring",7.56413043478261
"NM",2014,"Summer",17.6266304347826
"NM",2014,"Winter",2.42555555555556
"NM",2015,"Spring",6.62377049180328
"NM",2015,"Winter",3.18534482758621
"NM",2017,"Fall",9.6747191011236
"NM",2017,"Summer",18.2035714285714
"NM",2017,"Winter",-0.34
"NM",2018,"Fall",7.8827380952381
"NM",2018,"Spring",8.68166666666667
"NM",2018,"Summer",20.1366666666667
"NM",2018,"Winter",-1.56348314606742
"NM",2019,"Fall",6.12279411764706
"NM",2019,"Spring",7.13833333333333
"NM",2019,"Summer",18.3609589041096
"NM",2019,"Winter",-3.95168539325843
